,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
8910,11.55,79.35000000000002,9.51210061206502e+19,4.505907776847079e+19,1.4992550405062715e+20
35097,20.75,85.25,1.23444235660998e+20,4.472322381788255e+19,2.046723922484989e+20
35098,20.75,85.35000000000002,1.4214828954047704e+20,3.453999948460025e+19,3.013113997694568e+20
35380,20.85,85.15,9.52440856970281e+19,7.592073119562696e+19,1.4448984098938138e+20
35381,20.85,85.25,1.94432364525848e+20,1.1490791789328232e+20,3.7544937273757925e+20
35382,20.85,85.35000000000002,1.6923386389832385e+20,5.083249162016327e+19,3.636085619899057e+20
35664,20.95,85.15,1.2728250319546796e+20,7.019673647560306e+19,2.5137830191225704e+20
35665,20.95,85.25,1.4443102196641682e+20,4.853575171862127e+19,2.4592472730609077e+20
35947,21.05,85.05000000000003,1.09345282700049e+20,7.545253770428006e+19,1.617424972650991e+20
35948,21.05,85.15,1.5984104220397627e+20,6.263936714801224e+19,3.254343925457734e+20
35949,21.05,85.25,1.0683115206449915e+20,3.2088211553399333e+19,2.7368821033664532e+20
36027,21.05,93.05,9.690173819668175e+19,1.986670311816084e+19,4.4647973405494706e+20
36312,21.15,93.15,1.0373616144057311e+20,2.0824605468101493e+19,3.3192268876072465e+20
36313,21.15,93.25,1.0795188898065664e+20,2.161803961803528e+19,3.24658263911145e+20
36593,21.25,92.85,1.0004243575899011e+20,1.805071059840936e+19,2.342617002037202e+20
36595,21.25,93.05,9.928773793298674e+19,1.6269406818332103e+19,4.189886043560688e+20
36596,21.25,93.15,1.2273034162060563e+20,3.2496106173689983e+19,2.9463729202840987e+20
36597,21.25,93.25,1.2190587373758004e+20,3.368889807170425e+19,3.895108185279322e+20
36876,21.35,92.75,1.2083349683143555e+20,2.6421697167728484e+19,2.546458328326864e+20
36877,21.35,92.85,1.205385154604714e+20,2.843526834408477e+19,4.0182411981296206e+20
36880,21.35,93.15,9.6643677189165e+19,4.267596863884714e+19,2.6319602241826347e+20
37160,21.45,92.75,1.1856099196489037e+20,1.952653751780567e+19,3.838499532371884e+20
37161,21.45,92.85,1.2420076168717214e+20,2.646417720139394e+19,3.500769731545469e+20
37162,21.45,92.95,1.114096341504064e+20,2.4850612183848157e+19,4.4361583228545656e+20
37445,21.55,92.85,9.262819222919622e+19,1.97380093254018e+19,3.3877210245376154e+20
37639,21.65,83.85000000000002,9.507328128634546e+19,2.53671175593314e+19,1.627500937872514e+20
37641,21.65,84.05000000000003,1.179624325522429e+20,2.208173142602867e+19,2.9098289731079445e+20
37925,21.75,84.05000000000003,1.5021745290987605e+20,4.749402322793847e+19,2.420488161299473e+20
37926,21.75,84.15,1.0960672856599722e+20,4.503013468138011e+19,2.297496496217784e+20
38192,21.85,82.35000000000002,9.200259274775491e+19,1.463096227841411e+19,1.351467176103697e+20
