,latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
35380,20.85,85.15,1.959668415446137e+20,1.1801624506647963e+20,2.4773856917227225e+20
35381,20.85,85.25,2.335887002418569e+20,1.683482868800093e+20,3.023536372613803e+20
35663,20.95,85.05000000000003,1.6561804516033918e+20,9.080691820273803e+19,2.8855053845425452e+20
35664,20.95,85.15,1.9282533191929728e+20,1.310750648735228e+20,2.4943479480777104e+20
36478,21.25,81.35000000000002,1.520399245117401e+20,2.413291061113836e+19,2.4808067189335248e+20
37925,21.75,84.05000000000003,2.5849868186348863e+20,1.8807225699033e+20,2.964744687051843e+20
37926,21.75,84.15,1.752420412948765e+20,1.4478711144500327e+20,2.212256090018685e+20
38209,21.85,84.05000000000003,1.8761148484664164e+20,6.054542862824296e+19,2.5978371853383664e+20
39043,22.15,82.25,1.6358431203172932e+20,1.1593152876151308e+20,2.0448919902535136e+20
39044,22.15,82.35000000000002,2.0539747771832553e+20,1.224551362094068e+20,3.1378990040479734e+20
39327,22.25,82.25,1.6307734193962526e+20,8.047265020728805e+19,2.351481365936183e+20
39616,22.35,82.75,2.1854017802369044e+20,1.4052826443798612e+20,3.1630614348914426e+20
39617,22.35,82.85000000000002,1.6765713201954855e+20,8.023151885889225e+19,3.2137504564453245e+20
39899,22.45,82.65,1.7092092644510322e+20,4.183477463064831e+19,3.1395148975196655e+20
39900,22.45,82.75,2.203775422953021e+20,9.467197663978632e+19,2.979729717049562e+20
40183,22.55,82.65,1.7661367430919655e+20,2.53978007676122e+19,3.310104301940166e+20
40786,22.75,86.15,1.492638076328798e+20,9.019061279123236e+19,2.2817229197440795e+20
40787,22.75,86.25,1.7212010681908996e+20,8.518593032361529e+19,2.0716933212773653e+20
42217,23.25,87.25,1.4753228805562787e+20,6.365369635524005e+19,2.260336238413958e+20
42218,23.25,87.35000000000002,1.571789162417508e+20,1.0717213703062597e+20,2.2983331926106617e+20
42501,23.35,87.25,1.8119198082504117e+20,1.2640545244319805e+20,2.043727525872866e+20
42502,23.35,87.35000000000002,1.6289156471700813e+20,1.4154219032118655e+20,1.7683973804512536e+20
42785,23.45,87.25,1.648924762483103e+20,1.3819106387534936e+20,2.052394063824849e+20
42786,23.45,87.35000000000002,1.7552098322181315e+20,1.5072513940616983e+20,1.9384485471845325e+20
42817,23.45,90.45,1.508353999193322e+20,6.308022683609647e+19,2.297679861330606e+20
42818,23.45,90.55,1.5589957887507212e+20,9.74715350355635e+19,1.864612060531573e+20
43101,23.55,90.45,1.6478215446273786e+20,9.265953813115802e+19,2.2294077950423745e+20
43102,23.55,90.55,1.734724051827939e+20,1.3026183772079792e+20,2.045924810858822e+20
43385,23.65,90.45,1.6460099132620705e+20,1.2997522622168968e+20,2.0812415648497123e+20
43386,23.65,90.55,1.6530175294803028e+20,1.4292319040423367e+20,1.8733309180602928e+20
43668,23.75,90.35,1.5004933747397624e+20,8.081748931587462e+19,2.463770378905544e+20
43880,23.85,83.15,1.46629884945087e+20,1.6823532889302477e+19,4.012286935385364e+20
43881,23.85,83.25,1.5651221801537733e+20,1.834518075165991e+19,4.311996380640616e+20
43952,23.85,90.35,1.5356064290559253e+20,8.619190214472036e+19,2.3474782757497936e+20
44161,23.95,82.85000000000002,1.463673001854424e+20,5.565055668074314e+19,2.988991556579713e+20
44162,23.95,82.95,1.7083948279689203e+20,4.149810712475362e+19,4.12374859796364e+20
44163,23.95,83.05000000000003,1.7072559796637578e+20,2.9853015885655015e+19,4.3637675987928606e+20
44164,23.95,83.15,1.5153932240410414e+20,2.1434925378736767e+19,4.031970689641233e+20
44236,23.95,90.35,1.575226211108713e+20,1.0623975080546645e+20,2.381860745729536e+20
44442,24.05,82.55000000000003,1.4895167342840817e+20,3.501503572579554e+19,2.292905128137696e+20
44443,24.05,82.65,2.081026075969581e+20,1.2943836626864208e+20,2.730932205979204e+20
44444,24.05,82.75,2.8761859179324142e+20,2.6583466835225716e+20,3.1617805067470235e+20
44445,24.05,82.85000000000002,2.9544899229090565e+20,2.243274809416033e+20,3.754961519595977e+20
44446,24.05,82.95,2.001470763139338e+20,1.2187480282880074e+20,3.0154963974582875e+20
44724,24.15,82.35000000000002,1.620593711836047e+20,1.5368546720231213e+19,3.126734677335992e+20
44725,24.15,82.45,2.087383354314885e+20,2.907776411689356e+19,3.54964381082419e+20
44726,24.15,82.55000000000003,3.119890138751638e+20,6.188567323857509e+19,4.595731461175575e+20
44727,24.15,82.65,3.4930625588812074e+20,1.2016088190988871e+20,4.753166492278685e+20
44728,24.15,82.75,3.0063285201895975e+20,2.02359397646016e+20,3.6994025830191445e+20
44729,24.15,82.85000000000002,2.4234420386907177e+20,1.7816481394924863e+20,2.8733114682783416e+20
45007,24.25,82.25,1.7593385043282316e+20,1.2674538341825958e+19,3.5090263876395486e+20
45008,24.25,82.35000000000002,2.082687007706417e+20,1.6614433982172742e+19,3.6325006228068414e+20
45009,24.25,82.45,2.90603414332757e+20,3.482256038221968e+19,4.6564612261992366e+20
45010,24.25,82.55000000000003,2.8847351526104023e+20,4.316166435616452e+19,5.441610708389845e+20
45011,24.25,82.65,2.2048541640491136e+20,3.2085700962574725e+19,4.082017124632796e+20
45012,24.25,82.75,1.839510871525564e+20,7.894997010231806e+19,3.2464176096530635e+20
45287,24.35,81.85000000000002,1.5989997916137567e+20,1.6911465543699597e+19,2.525132624270858e+20
45288,24.35,81.95,1.505358342048797e+20,1.912255639863661e+19,2.299606965481896e+20
45290,24.35,82.15,1.4965391258333636e+20,1.2648497724622815e+19,2.376676750978912e+20
45292,24.35,82.35000000000002,1.706648919186991e+20,1.5425886307567165e+19,3.002005502945922e+20
45293,24.35,82.45,1.89884186269676e+20,1.4064159526223016e+19,3.331266335182369e+20
45573,24.45,82.05000000000003,1.5055851101273568e+20,1.4867944226815842e+19,2.4736086736889132e+20
56887,28.45,77.45,1.643353168817426e+20,1.0518333193412983e+20,2.5373274625807303e+20
57167,28.55,77.05000000000003,1.5611703207821935e+20,4.169585120993777e+19,3.406999289377915e+20
57168,28.55,77.15,1.7211277531621225e+20,5.084547241287941e+19,2.841589000588257e+20
57169,28.55,77.25,1.828880810991812e+20,8.258672666673601e+19,2.9503828413702852e+20
57170,28.55,77.35,1.8682143592435676e+20,1.3571234753072226e+20,2.2194500267743707e+20
57171,28.55,77.45,2.034709033577988e+20,1.4091904055546846e+20,3.0321264358993474e+20
57450,28.65,76.95,1.729539874003369e+20,3.854068714799726e+19,3.288055366563132e+20
57451,28.65,77.05000000000003,2.354754437382476e+20,5.118212673114372e+19,5.456533765306004e+20
57452,28.65,77.15,2.6578871123685514e+20,5.110092295495769e+19,5.808082545379931e+20
57453,28.65,77.25,1.94822951012802e+20,9.175933463337284e+19,3.441810354473717e+20
57454,28.65,77.35,2.1403263822054e+20,1.0362583093721557e+20,3.14063085243313e+20
57455,28.65,77.45,1.871536722193216e+20,8.999457186539495e+19,3.122097012861676e+20
57456,28.65,77.55000000000003,1.6667064480166766e+20,4.836944448038107e+19,3.768025526030645e+20
57734,28.750000000000004,76.95,1.455260948243821e+20,3.1217486310489432e+19,3.6440313663118685e+20
57735,28.750000000000004,77.05000000000003,2.7505856725914183e+20,3.3897016857333895e+19,7.782658226315562e+20
57736,28.750000000000004,77.15,2.81714204526096e+20,4.878139677736482e+19,7.898279278791458e+20
57737,28.750000000000004,77.25,2.426708206378594e+20,5.7217213004184986e+19,5.5143120231227936e+20
57738,28.750000000000004,77.35,1.9318104661590825e+20,5.1736395764938375e+19,4.516679436896359e+20
57739,28.750000000000004,77.45,1.593402111237231e+20,3.983208023473802e+19,4.2191111463499275e+20
58020,28.85,77.15,1.9911492553856686e+20,3.476107842344564e+19,5.499494802194885e+20
58021,28.85,77.25,1.535007742301851e+20,3.341703430891502e+19,3.8420640011638224e+20
